No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
103,0.792820079,8,17,0,94,"443  >  58894 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=3994262119 TSecr=1470887465 WS=256",Spotify,4.553876891600541
104,0.79290938,15,9,0,86,58894  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=1470887498 TSecr=3994262119,Spotify,4.465908118654584
105,0.793404083,15,9,0,1374,58894  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=1470887499 TSecr=3994262119 [TCP PDU reassembled in 106],Spotify,7.226209010100671
106,0.793415282,15,9,2,849,Client Hello (SNI=pixel.spotify.com),Spotify,6.745236349484362
107,0.826946901,6,17,0,94,"443  >  44162 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=755892253 TSecr=217804290 WS=256",Spotify,4.553876891600541
108,0.827050302,15,7,0,86,44162  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=217804327 TSecr=755892253,Spotify,4.465908118654584
109,0.82837021,15,7,0,1374,44162  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=217804329 TSecr=755892253 [TCP PDU reassembled in 110],Spotify,7.226209010100671
110,0.828383911,15,7,2,627,Client Hello (SNI=gew4-dealer.spotify.com),Spotify,6.4425401664681985
111,0.835664359,5,17,2,298,"Server Hello, Change Cipher Spec, Application Data",Spotify,5.700443573390686
112,0.835676059,12,17,0,94,"443  >  33240 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=2865007841 TSecr=3071835501 WS=512",Spotify,4.553876891600541
113,0.835749159,15,6,0,86,47646  >  443 [ACK] Seq=2028 Ack=213 Win=33024 Len=0 TSval=2986681700 TSecr=666794038,Spotify,4.465908118654584
114,0.83585956,15,14,0,86,33240  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=3071835598 TSecr=2865007841,Spotify,4.465908118654584
