No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
149,1.114257797,2,3,1,361,Application Data,Google,5.891644211825771
150,1.114263897,2,3,1,1294,Application Data,Google,7.166265974133638
151,1.114269497,2,3,1,1294,Application Data,Google,7.166265974133638
152,1.114275197,2,3,1,1977,"Application Data, Application Data",Google,7.589841512182657
153,1.114280797,2,3,1,249,Application Data,Google,5.521460917862246
154,1.114338397,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=11522 Win=31872 Len=0 TSval=4014075904 TSecr=534508480,Google,4.465908118654584
155,1.114436497,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=14621 Win=31872 Len=0 TSval=4014075904 TSecr=534508481,Google,4.465908118654584
156,1.127613494,2,3,1,1294,Application Data,Google,7.166265974133638
157,1.127621194,2,3,1,1294,Application Data,Google,7.166265974133638
158,1.127628594,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
159,1.127635994,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
160,1.127643294,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
161,1.127697993,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=15992 Win=31872 Len=0 TSval=4014075917 TSecr=534508484,Google,4.465908118654584
162,1.127847994,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=19616 Win=31872 Len=0 TSval=4014075917 TSecr=534508492,Google,4.465908118654584
163,1.127909594,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=22032 Win=31872 Len=0 TSval=4014075917 TSecr=534508496,Google,4.465908118654584
164,1.127957094,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=24448 Win=31872 Len=0 TSval=4014075917 TSecr=534508498,Google,4.465908118654584
165,1.147726788,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
166,1.147732989,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
167,1.147738689,2,3,1,2291,"Application Data, Application Data",Google,7.73718007783463
168,1.147744388,2,3,1,1294,Application Data,Google,7.166265974133638
169,1.147749989,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
170,1.147796788,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=26864 Win=31872 Len=0 TSval=4014075937 TSecr=534508500,Google,4.465908118654584
171,1.147900388,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=29280 Win=31872 Len=0 TSval=4014075937 TSecr=534508502,Google,4.465908118654584
172,1.147946589,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=31485 Win=31872 Len=0 TSval=4014075937 TSecr=534508504,Google,4.465908118654584
173,1.148061289,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=35109 Win=31872 Len=0 TSval=4014075938 TSecr=534508506,Google,4.465908118654584
174,1.148184589,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
175,1.148191589,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
176,1.148198888,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
