No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
163,2.099750254,4,5,2,2164,Application Data,Firefox,7.68017564043659
164,2.099756454,1,5,0,86,443  >  43428 [ACK] Seq=20175 Ack=825 Win=269568 Len=0 TSval=1312183271 TSecr=2242519837,Firefox,4.465908118654584
165,2.099819254,5,4,0,86,58058  >  443 [ACK] Seq=518 Ack=4495 Win=31872 Len=0 TSval=3442035986 TSecr=30130603,Firefox,4.465908118654584
166,2.449282565,5,4,2,150,"Change Cipher Spec, Application Data",Firefox,5.017279836814924
167,2.450019168,5,4,2,256,Application Data,Firefox,5.549076084895219
168,2.450159169,5,4,2,697,Application Data,Firefox,6.548219102762372
169,2.465913846,0,6,0,74,35376  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3279312228 TSecr=0 WS=128,Firefox,4.31748811353631
170,2.500924417,4,5,0,86,443  >  58058 [ACK] Seq=4495 Ack=582 Win=269568 Len=0 TSval=30131009 TSecr=3442036336,Firefox,4.465908118654584
171,2.500932017,4,5,0,86,443  >  58058 [ACK] Seq=4495 Ack=752 Win=269568 Len=0 TSval=30131009 TSecr=3442036337,Firefox,4.465908118654584
172,2.500938918,4,5,0,86,443  >  58058 [ACK] Seq=4495 Ack=1363 Win=269056 Len=0 TSval=30131009 TSecr=3442036337,Firefox,4.465908118654584
173,2.500946018,4,5,2,700,"Application Data, Application Data",Firefox,6.55250788703459
174,2.501059318,5,4,0,86,58058  >  443 [ACK] Seq=1363 Ack=5109 Win=31872 Len=0 TSval=3442036388 TSecr=30131010,Firefox,4.465908118654584
175,2.502448725,5,4,2,117,Application Data,Firefox,4.770684624465664
176,2.503280829,4,5,2,117,Application Data,Firefox,4.770684624465664
177,2.503288729,6,0,0,74,"443  >  35376 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=305411096 TSecr=3279312228 WS=256",Firefox,4.31748811353631
178,2.503383629,0,6,0,66,35376  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3279312265 TSecr=305411096,Firefox,4.204692619390966
179,2.504940637,0,6,2,583,Client Hello (SNI=push.services.mozilla.com),Firefox,6.369900982828227
180,2.550915762,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=5140 Win=31872 Len=0 TSval=3442036438 TSecr=30131010,Firefox,4.465908118654584
181,2.553678575,6,0,0,66,443  >  35376 [ACK] Seq=1 Ack=518 Win=268288 Len=0 TSval=305411147 TSecr=3279312267,Firefox,4.204692619390966
182,2.553685976,4,5,0,86,443  >  58058 [ACK] Seq=5140 Ack=1394 Win=269056 Len=0 TSval=30131063 TSecr=3442036389,Firefox,4.465908118654584
183,2.555138783,6,0,2,2114,"Server Hello, Change Cipher Spec",Firefox,7.656810091480378
184,2.555146482,6,0,2,1083,Application Data,Firefox,6.988413181999591
185,2.555203483,0,6,0,66,35376  >  443 [ACK] Seq=518 Ack=2049 Win=31872 Len=0 TSval=3279312317 TSecr=305411149,Firefox,4.204692619390966
186,2.555383484,0,6,0,66,35376  >  443 [ACK] Seq=518 Ack=3066 Win=31872 Len=0 TSval=3279312317 TSecr=305411149,Firefox,4.204692619390966
187,2.58112181,4,5,2,322,Application Data,Firefox,5.777652323222656
188,2.58112971,4,5,2,1294,Application Data,Firefox,7.166265974133638
189,2.58113741,4,5,2,1294,Application Data,Firefox,7.166265974133638
190,2.58114501,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
191,2.58120261,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=5376 Win=31872 Len=0 TSval=3442036468 TSecr=30131084,Firefox,4.465908118654584
192,2.581353111,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=6584 Win=31872 Len=0 TSval=3442036468 TSecr=30131084,Firefox,4.465908118654584
193,2.581474011,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=7792 Win=31872 Len=0 TSval=3442036468 TSecr=30131084,Firefox,4.465908118654584
194,2.581631112,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=10208 Win=31872 Len=0 TSval=3442036468 TSecr=30131084,Firefox,4.465908118654584
