No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
754,1.145834863,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=266021 Win=489856 Len=0 TSval=578074735 TSecr=400121101,YouTube,4.465908118654584
755,1.146036764,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=271173 Win=500096 Len=0 TSval=578074735 TSecr=400121104,YouTube,4.465908118654584
756,1.146136265,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=271173 Ack=6346 Win=263936 Len=5152 TSval=400121105 TSecr=578074661 [TCP PDU reassembled in 757]",YouTube,8.56388591940822
757,1.146147065,3,24,2,5238,"Application Data, Application Data, Application Data, Application Data",YouTube,8.56388591940822
758,1.146171465,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=276325 Win=510464 Len=0 TSval=578074735 TSecr=400121105,YouTube,4.465908118654584
759,1.146314366,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=281477 Win=520704 Len=0 TSval=578074735 TSecr=400121107,YouTube,4.465908118654584
760,1.146394667,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=281477 Ack=6346 Win=263936 Len=5152 TSval=400121108 TSecr=578074661 [TCP PDU reassembled in 763]",YouTube,8.56388591940822
761,1.146402467,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=286629 Ack=6346 Win=263936 Len=5152 TSval=400121110 TSecr=578074661 [TCP PDU reassembled in 763]",YouTube,8.56388591940822
762,1.146426367,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=286629 Win=524288 Len=0 TSval=578074736 TSecr=400121108,YouTube,4.465908118654584
763,1.146524468,3,24,2,5238,Application Data,YouTube,8.56388591940822
764,1.146531968,3,24,0,3950,443  >  53390 [ACK] Seq=296933 Ack=6346 Win=263936 Len=3864 TSval=400121113 TSecr=578074661 [TCP PDU reassembled in 768],YouTube,8.28172399041139
