"No.","Time","Source","Destination","Protocol","Length","Info"
"16","0.005729238","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=50737 Ack=1 Win=235 Len=3624 TSval=1170475549 TSecr=2592457925 [TCP PDU reassembled in 20]"
"17","0.005737238","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=54361 Ack=1 Win=235 Len=3624 TSval=1170475549 TSecr=2592457925 [TCP PDU reassembled in 20]"
"18","0.005758239","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=57985 Ack=1 Win=235 Len=3624 TSval=1170475550 TSecr=2592457925 [TCP PDU reassembled in 20]"
"19","0.005765939","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=61609 Ack=1 Win=235 Len=3624 TSval=1170475551 TSecr=2592457925 [TCP PDU reassembled in 20]"
"20","0.005773738","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"21","0.005838239","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=68857 Ack=1 Win=235 Len=3624 TSval=1170475552 TSecr=2592457938 [TCP PDU reassembled in 23]"
"22","0.005846239","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=72481 Ack=1 Win=235 Len=3624 TSval=1170475553 TSecr=2592457938 [TCP PDU reassembled in 23]"
"23","0.005854139","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"24","0.005916640","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=79729 Ack=1 Win=235 Len=3624 TSval=1170475555 TSecr=2592457938 [TCP PDU reassembled in 29]"
"25","0.005924240","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=83353 Ack=1 Win=235 Len=3624 TSval=1170475555 TSecr=2592457938 [TCP PDU reassembled in 29]"
"26","0.005931740","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=86977 Ack=1 Win=235 Len=3624 TSval=1170475556 TSecr=2592457938 [TCP PDU reassembled in 29]"
