"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.1.94","142.250.75.110","TCP","74","60366  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1158780113 TSecr=0 WS=128"
"2","0.011204337","142.250.75.110","192.168.1.94","TCP","74","443  >  60366 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2478391774 TSecr=1158780113 WS=256"
"3","0.013089107","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1158780124 TSecr=2478391774"
"4","0.019040690","192.168.1.94","142.250.75.110","TLSv1.3","583","Client Hello (SNI=www.youtube.com)"
"5","0.028036402","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=1 Ack=518 Win=268288 Len=0 TSval=2478391792 TSecr=1158780132"
"6","0.087055211","142.250.75.110","192.168.1.94","TLSv1.3","2866","Server Hello, Change Cipher Spec"
"7","0.087055821","142.250.75.110","192.168.1.94","TCP","2866","443  >  60366 [PSH, ACK] Seq=2801 Ack=518 Win=268800 Len=2800 TSval=2478391844 TSecr=1158780132 [TCP PDU reassembled in 8]"
"8","0.087055841","142.250.75.110","192.168.1.94","TLSv1.3","1050","Application Data"
"9","0.087155178","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=518 Ack=2801 Win=69760 Len=0 TSval=1158780200 TSecr=2478391844"
"10","0.087341080","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=518 Ack=6585 Win=78208 Len=0 TSval=1158780200 TSecr=2478391844"
"11","0.515799985","192.168.1.94","142.250.75.110","TLSv1.3","130","Change Cipher Spec, Application Data"
"12","0.517408806","192.168.1.94","142.250.75.110","TLSv1.3","236","Application Data"
"13","0.517697425","192.168.1.94","142.250.75.110","TLSv1.3","1807","Application Data"
"14","0.531030866","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=6585 Ack=582 Win=268800 Len=0 TSval=2478392290 TSecr=1158780628"
"15","0.531031210","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=6585 Ack=752 Win=268800 Len=0 TSval=2478392290 TSecr=1158780630"
"16","0.531031230","142.250.75.110","192.168.1.94","TLSv1.3","680","Application Data, Application Data"
"17","0.531031250","142.250.75.110","192.168.1.94","TLSv1.3","97","Application Data"
"18","0.531031272","142.250.75.110","192.168.1.94","TCP","78","[TCP Dup ACK 15#1] 443  >  60366 [ACK] Seq=7230 Ack=752 Win=268800 Len=0 TSval=2478392293 TSecr=1158780630 SLE=2152 SRE=2493"
"19","0.531031323","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=7230 Ack=2493 Win=267264 Len=0 TSval=2478392293 TSecr=1158780630"
"20","0.531066954","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2493 Ack=7199 Win=80896 Len=0 TSval=1158780644 TSecr=2478392290"
"21","0.532455075","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2493 Ack=7230 Win=80896 Len=0 TSval=1158780645 TSecr=2478392291"
"22","0.535459313","192.168.1.94","142.250.75.110","TLSv1.3","97","Application Data"
"23","0.547460588","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=7230 Ack=2524 Win=267264 Len=0 TSval=2478392313 TSecr=1158780648"
"24","0.674563197","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"25","0.674563514","142.250.75.110","192.168.1.94","TLSv1.3","352","Application Data"
"26","0.674563541","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"27","0.674563562","142.250.75.110","192.168.1.94","TLSv1.3","2431","Application Data, Application Data"
"28","0.674596540","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=8916 Win=86528 Len=0 TSval=1158780787 TSecr=2478392437"
"29","0.684520162","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"30","0.684520461","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"31","0.684520482","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"32","0.694876394","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=12681 Win=82816 Len=0 TSval=1158780807 TSecr=2478392437"
"33","0.695140215","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"34","0.695140403","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"35","0.695140424","142.250.75.110","192.168.1.94","TLSv1.3","308","Application Data"
"36","0.695140443","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"37","0.695140465","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"38","0.695140485","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"39","0.695174616","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"40","0.695174647","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"41","0.695174667","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data, Application Data, Application Data, Application Data"
"42","0.695174687","142.250.75.110","192.168.1.94","TLSv1.3","746","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"43","0.695174707","142.250.75.110","192.168.1.94","TLSv1.3","110","Application Data"
"44","0.695251445","142.250.75.110","192.168.1.94","TLSv1.3","261","Application Data"
"45","0.695251498","142.250.75.110","192.168.1.94","TLSv1.3","116","Application Data"
