"No.","Time","Source","Destination","Protocol","Length","Info"
"92","2.012997837","159.124.21.96","192.168.1.93","DTLSv1.2","87","Application Data"
"93","2.021541529","192.168.1.93","159.124.21.96","DTLSv1.2","143","Application Data"
"94","2.094996366","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"95","2.094996677","159.124.21.96","192.168.1.93","DTLSv1.2","99","Application Data"
"96","2.095885796","192.168.1.93","159.124.21.96","DTLSv1.2","99","Application Data"
"97","4.534666758","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"98","4.536713171","192.168.1.93","159.124.21.96","DTLSv1.2","103","Application Data"
"99","4.652845794","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"100","4.653834586","192.168.1.93","159.124.21.96","DTLSv1.2","103","Application Data"
"101","5.740606852","159.124.21.96","192.168.1.93","TLSv1.3","106","Application Data"
"102","5.740733581","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6684 Ack=7451 Win=87296 Len=0 TSval=1495226678 TSecr=4109512600"
"103","5.742404866","192.168.1.93","159.124.21.96","TLSv1.3","110","Application Data"
"104","5.865516429","159.124.21.96","192.168.1.93","TCP","66","443  >  45230 [ACK] Seq=7451 Ack=6728 Win=64128 Len=0 TSval=4109512726 TSecr=1495226680"
"105","6.092359378","192.168.1.93","159.124.21.96","TLSv1.3","209","Application Data"
"106","6.168678043","159.124.21.96","192.168.1.93","TCP","66","443  >  45230 [ACK] Seq=7451 Ack=6871 Win=64128 Len=0 TSval=4109513037 TSecr=1495227029"
"107","6.195661747","192.168.1.93","159.124.21.96","STUN","194","Binding Request user: 4D4E1327-1ADF-8C9D-33B1-B59FB236C0B7:4541BB66-D689-8DE7-07EF-2C88144219B5"
"108","6.265015658","159.124.21.96","192.168.1.93","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466"
"109","6.963156951","159.124.21.96","192.168.1.93","TLSv1.3","1026","Application Data"
"110","7.009706587","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=8411 Win=90240 Len=0 TSval=1495227947 TSecr=4109513833"
"111","7.095289792","159.124.21.96","192.168.1.93","TLSv1.3","1278","Application Data"
"112","7.095354926","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=9623 Win=91136 Len=0 TSval=1495228032 TSecr=4109513965"
"113","7.129515886","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=9623 Ack=6871 Win=64128 Len=2896 TSval=4109513986 TSecr=1495227947 [TCP PDU reassembled in 114]"
"114","7.129516183","159.124.21.96","192.168.1.93","TLSv1.3","1288","Application Data"
"115","7.129516362","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=13741 Ack=6871 Win=64128 Len=2896 TSval=4109513991 TSecr=1495227947 [TCP PDU reassembled in 116]"
"116","7.129516384","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"117","7.129546758","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=12519 Win=89856 Len=0 TSval=1495228067 TSecr=4109513986"
"118","7.130471021","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=13741 Win=88704 Len=0 TSval=1495228068 TSecr=4109513989"
"119","7.130550921","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=16637 Win=85888 Len=0 TSval=1495228068 TSecr=4109513991"
"120","7.130616291","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=19533 Win=83072 Len=0 TSval=1495228068 TSecr=4109513998"
"121","7.137615412","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"122","7.137638424","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=22429 Win=89856 Len=0 TSval=1495228075 TSecr=4109514004"
"123","7.142623074","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=22429 Ack=6871 Win=64128 Len=2896 TSval=4109514010 TSecr=1495227947 [TCP PDU reassembled in 125]"
"124","7.142648654","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=25325 Win=89856 Len=0 TSval=1495228080 TSecr=4109514010"
"125","7.151625447","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"126","7.151657889","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=28221 Win=89856 Len=0 TSval=1495228089 TSecr=4109514016"
"127","7.154476512","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"128","7.154498986","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=31117 Win=89856 Len=0 TSval=1495228092 TSecr=4109514022"
"129","7.161150903","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=31117 Ack=6871 Win=64128 Len=2896 TSval=4109514029 TSecr=1495227947 [TCP PDU reassembled in 131]"
"130","7.161184833","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=34013 Win=89856 Len=0 TSval=1495228098 TSecr=4109514029"
"131","7.172348750","159.124.21.96","192.168.1.93","TLSv1.3","1514","Application Data"
"132","7.172382376","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=35461 Win=91136 Len=0 TSval=1495228110 TSecr=4109514039"
"133","7.211548118","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=35461 Ack=6871 Win=64128 Len=2896 TSval=4109514073 TSecr=1495228067 [TCP PDU reassembled in 134]"
"134","7.211548463","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"135","7.211601357","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=38357 Win=97024 Len=0 TSval=1495228149 TSecr=4109514073"
"136","7.211751854","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=41253 Win=102784 Len=0 TSval=1495228149 TSecr=4109514076"
"137","7.217323775","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"138","7.217349098","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=44149 Win=108544 Len=0 TSval=1495228154 TSecr=4109514082"
"139","7.219870595","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"140","7.219895744","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=47045 Win=114304 Len=0 TSval=1495228157 TSecr=4109514089"
"141","7.227400816","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=47045 Ack=6871 Win=64128 Len=2896 TSval=4109514095 TSecr=1495228075 [TCP PDU reassembled in 143]"
"142","7.227429453","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=49941 Win=120192 Len=0 TSval=1495228165 TSecr=4109514095"
"143","7.232164124","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"144","7.232187929","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=52837 Win=125952 Len=0 TSval=1495228169 TSecr=4109514101"
"145","7.238770095","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"146","7.238849148","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=55733 Win=131712 Len=0 TSval=1495228176 TSecr=4109514107"
"147","7.252972661","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=55733 Ack=6871 Win=64128 Len=2896 TSval=4109514113 TSecr=1495228092 [TCP PDU reassembled in 148]"
"148","7.252972962","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
