"No.","Time","Source","Destination","Protocol","Length","Info"
"136","0.389851796","2a00:1450:4028:80a::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","QUIC","1399","Handshake, DCID=fcc3e5, SCID=f5a2d7ce72a324b8"
"137","0.389859596","2a00:1450:4028:80a::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","QUIC","1399","Handshake, DCID=fcc3e5, SCID=f5a2d7ce72a324b8"
"138","0.390396500","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:80a::2003","QUIC","104","Handshake, DCID=f5a2d7ce72a324b8, SCID=fcc3e5"
"139","0.395738736","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","894","32808  >  443 Len=832"
"140","0.398274553","2a00:1450:4028:80a::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","QUIC","1399","Handshake, DCID=fcc3e5, SCID=f5a2d7ce72a324b8"
"141","0.398282654","2a00:1450:4028:80a::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","QUIC","412","Protected Payload (KP0), DCID=fcc3e5"
"142","0.398289654","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1395","443  >  32808 Len=1333"
"143","0.399821964","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","93","32808  >  443 Len=31"
"144","0.404502597","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
"145","0.404511297","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
"146","0.404518897","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
"147","0.404526897","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
"148","0.404535297","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
"149","0.404543197","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  32808 Len=1337"
